Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs
1431479682927628288,"Firma para sacar al corrupto Alejandro
#RenunciaGiamattei 
@MoratayaYoel 
@BrendaH2O66 
@GtCivica 
Excelente trabajo. https://t.co/4kyDQ5aPL7",Paro plurinacional,Yory03790399,2021-08-28T04:52:06.000Z,Sat Aug 28 04:52:06 +0000 2021,80,24,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,3,photo,https://pbs.twimg.com/media/E92jLVdWQAANdHD.jpg
1431478835892129794,@GuatemalaGob @DrGiammattei La peor mentira sale a la luz…. Donde está el dinero? Donde está los hospitales más grandes de Centroamérica que prometió? El más corrupto de la historia. #RenunciaGiamattei,Andrea,lrocymaria,2021-08-28T04:48:44.000Z,Sat Aug 28 04:48:44 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,2,,
1431478813381337090,#RenunciaGiamattei https://t.co/BCGYMHbwal,Paro plurinacional,Yory03790399,2021-08-28T04:48:39.000Z,Sat Aug 28 04:48:39 +0000 2021,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,1,0,photo,https://pbs.twimg.com/media/E92iZGZXEAALLAL.jpg
1431478171229167616,@DrGiammattei Mejor discutan la importancia de su renuncia #corrupto #ladron #RenunciaGiamattei,Andrea,lrocymaria,2021-08-28T04:46:06.000Z,Sat Aug 28 04:46:06 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,3,1,,
1431477274822447104,@offenvoz @DrGiammattei Ojalá se recuerde de este discurso de campaña #RenunciaGiamattei,Andrea,lrocymaria,2021-08-28T04:42:32.000Z,Sat Aug 28 04:42:32 +0000 2021,3,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,1,2,,
1431476826623328257,"RT @GtCivica : #Ivermectina NO tiene utilidad demostrada en #COVID19. Dejen d gastar su dinero y maltratar a su hígado y riñones. X favor #Guatemala no le crean a @DrGiammattei #RenunciaGiamattei, esa vaina es para caballos no para seres humanos. ES MENTIRA DEL ESPERPENTO Q AYUDA, NO LE CREAN. https://t.co/ScgzWAEgFM",Polémica Pública,arajatablas,2021-08-28T04:40:45.000Z,Sat Aug 28 04:40:45 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E92aY2SXMAMv9RU.jpg
1431476141815107586,@DrGiammattei @nayibbukele #LordPajas  #RenunciaGiamattei  #corrupto #ladron #mentiros #elmashdpdelahistoria,Andrea,lrocymaria,2021-08-28T04:38:02.000Z,Sat Aug 28 04:38:02 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Reply,,6,2,,
1431475677874753537,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Ccas,castcn,2021-08-28T04:36:11.000Z,Sat Aug 28 04:36:11 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431474564417077253,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",OscarERojas,OscarERojas1,2021-08-28T04:31:46.000Z,Sat Aug 28 04:31:46 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431472618796892161,"RT @tucurclaux : Condeno el twitt del @DrGiammattei emitido con sorna mientras la situación del COVID llega a:
- más de 11 muertos
- trabajadores de la salud llorando en los hombros
- muerte y dolor en la calle.

Sea serio y #RenunciaGiamattei",Haroldo Esteban,haroldo_esteban,2021-08-28T04:24:02.000Z,Sat Aug 28 04:24:02 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,1,,
1431471707609501699,"RT @GtCivica : #Ivermectina NO tiene utilidad demostrada en #COVID19. Dejen d gastar su dinero y maltratar a su hígado y riñones. X favor #Guatemala no le crean a @DrGiammattei #RenunciaGiamattei, esa vaina es para caballos no para seres humanos. ES MENTIRA DEL ESPERPENTO Q AYUDA, NO LE CREAN. https://t.co/ScgzWAEgFM",Holy Cupcake,GoldMemberGT,2021-08-28T04:20:25.000Z,Sat Aug 28 04:20:25 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E92aY2SXMAMv9RU.jpg
1431471623664717825,"RT @GtCivica : #Ivermectina NO tiene utilidad demostrada en #COVID19. Dejen d gastar su dinero y maltratar a su hígado y riñones. X favor #Guatemala no le crean a @DrGiammattei #RenunciaGiamattei, esa vaina es para caballos no para seres humanos. ES MENTIRA DEL ESPERPENTO Q AYUDA, NO LE CREAN. https://t.co/ScgzWAEgFM",Juan Llamas,JuanLla17579749,2021-08-28T04:20:05.000Z,Sat Aug 28 04:20:05 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,1,photo,https://pbs.twimg.com/media/E92aY2SXMAMv9RU.jpg
1431470661285908483,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",isolina Mariza,isolina_mariza,2021-08-28T04:16:15.000Z,Sat Aug 28 04:16:15 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431470012234149888,"#Ivermectina NO tiene utilidad demostrada en #COVID19. Dejen d gastar su dinero y maltratar a su hígado y riñones. X favor #Guatemala no le crean a @DrGiammattei #RenunciaGiamattei, esa vaina es para caballos no para seres humanos. ES MENTIRA DEL ESPERPENTO Q AYUDA, NO LE CREAN. https://t.co/ScgzWAEgFM",Plataforma Cívica GT,GtCivica,2021-08-28T04:13:41.000Z,Sat Aug 28 04:13:41 +0000 2021,20,8,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,1,photo,https://pbs.twimg.com/media/E92aY2SXMAMv9RU.jpg
1431469438168150021,@DrGiammattei @nayibbukele #renunciagiamattei https://t.co/JSFYhYqwhS,Themis,Themis34167509,2021-08-28T04:11:24.000Z,Sat Aug 28 04:11:24 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,1,2,photo,https://pbs.twimg.com/media/E92Z3iPWUAI7wFd.jpg
1431468228539305989,"@DrGiammattei @nayibbukele En vez de tirar sarcasmo, pregúntele a @nayibbukele como hace para gobernar sin robar! #RenunciaGiamattei #Guatemala #Dondeestanlasvacunas #DondeEstaElDinero ladrón",Guty0523,thegusboy05,2021-08-28T04:06:35.000Z,Sat Aug 28 04:06:35 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,4,3,,
1431464277081300996,"@ThelmaAldana @JSandoval1982 @DrGiammattei al destituir @JSandoval1982 es cosa de algo internacional, a Algo Muy grave 
#RenunciaGiamattei 
HJPTA MALPARIDO hjpta #DondeEstaElDinero #malditos #corruptos",🧞‍♂️LosDíazSeVanVolando 🧜‍♂️,RonyDiazl,2021-08-28T03:50:53.000Z,Sat Aug 28 03:50:53 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,4,4,,
1431462103353856002,"RT @tucurclaux : Condeno el twitt del @DrGiammattei emitido con sorna mientras la situación del COVID llega a:
- más de 11 muertos
- trabajadores de la salud llorando en los hombros
- muerte y dolor en la calle.

Sea serio y #RenunciaGiamattei",Regina Pérez,_Rahina_,2021-08-28T03:42:15.000Z,Sat Aug 28 03:42:15 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,
1431461223757910020,"Bueno pues, aprovechando, el chenco no ha renunciado así que #RenunciaGiamattei",Diego Tj,DiegoT74222803,2021-08-28T03:38:45.000Z,Sat Aug 28 03:38:45 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,1,0,,
1431460214784630792,"@DrGiammattei @susanamorazan @nayibbukele @susanamorazan Hola, el señor que retuiteas nos tiene en desgracia el debe renunciar. #RenunciaGiamattei",Wilton Franco,FrancoWilton,2021-08-28T03:34:45.000Z,Sat Aug 28 03:34:45 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,1,4,,
1431459939927609344,"Enriquecimiento Ilícito
Es una banda de saqueadores la que llevó @DrGiammattei 
La celebración del Bicentenario para estos pseudo servidores del pueblo es robar, robar y robar.
#RenunciaGiamattei
#DondeEstaElDinero 
#Dondeestanlasvacunas 
#ZuryNoTeToca https://t.co/dYqz0CljCT",LuisferMansilla1985,mansilla1985,2021-08-28T03:33:39.000Z,Sat Aug 28 03:33:39 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/alex56gt/status/1431212394882158593 ,4,1,,
1431457609719107584,"No hy duda que @DrGiammattei es un HDPT +, cuando ordena al representante del Estado que deje sin medidas de seguridad al ex fiscal que ha sido un verdadero campeón contra la corrupción. #lordpajas es socio del #PactoDeCorruptos y la #JusticiaCooptada.  #RenunciaGiamattei!",Calvin,Akasico,2021-08-28T03:24:24.000Z,Sat Aug 28 03:24:24 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,4,1,,
1431457481948082177,"RT @tucurclaux : Condeno el twitt del @DrGiammattei emitido con sorna mientras la situación del COVID llega a:
- más de 11 muertos
- trabajadores de la salud llorando en los hombros
- muerte y dolor en la calle.

Sea serio y #RenunciaGiamattei",VRVG,vivirv20,2021-08-28T03:23:53.000Z,Sat Aug 28 03:23:53 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,
1431456634472214537,"RT @crvdl : @DrGiammattei @nayibbukele Coma 💩💩💩 , presidentucho ... 🤡 #RenunciaGiamattei",Vasco David,VascoDavid7,2021-08-28T03:20:31.000Z,Sat Aug 28 03:20:31 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,,
1431456631632637954,#RenunciaGiamattei por ridículo https://t.co/65RFmV7BRd,Justicia para el pueblo,justicia_gt,2021-08-28T03:20:30.000Z,Sat Aug 28 03:20:30 +0000 2021,2,0,pt,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://twitter.com/sag_alejandro/status/1431412522431700992 ,1,0,,
1431456129163333632,#RenunciaGiamattei #HastaQueCaigan https://t.co/syDSdNNHSP,hector barahona,hbbarahona,2021-08-28T03:18:31.000Z,Sat Aug 28 03:18:31 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,https://twitter.com/mmendoza_GT/status/1431387061970481160 ,2,0,,
1431455887235944452,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Lddavid,Lddavid3,2021-08-28T03:17:33.000Z,Sat Aug 28 03:17:33 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431455664673525762,"RT @pesg05 : @DrGiammattei @nayibbukele Yo que pensé que no leí las respuestas.   Por lo visto si lo hace.
#RenunciaGiammattei
#RenunciaGiamattei
#DondeEstanLasVacunas
#DondeEstaElDinero",Vasco David,VascoDavid7,2021-08-28T03:16:40.000Z,Sat Aug 28 03:16:40 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,2,,
1431455001495416834,RT @wawa83979574 : @DrGiammattei @nayibbukele Mejor #RenunciaGiamattei #RenunciaDesconsuelo,Vasco David,VascoDavid7,2021-08-28T03:14:02.000Z,Sat Aug 28 03:14:02 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,2,,
1431453368732602369,"RT @3uddha_ : @DrGiammattei @nayibbukele Shombre ridiculo, corrupto, mejor #RenunciaGiamattei",Vasco David,VascoDavid7,2021-08-28T03:07:32.000Z,Sat Aug 28 03:07:32 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,,
1431451056890855424,"RT @pesg05 : @DrGiammattei @nayibbukele Yo que pensé que no leí las respuestas.   Por lo visto si lo hace.
#RenunciaGiammattei
#RenunciaGiamattei
#DondeEstanLasVacunas
#DondeEstaElDinero",PES,pesg05,2021-08-28T02:58:21.000Z,Sat Aug 28 02:58:21 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,2,,
1431449160079790082,RT @GerardoGSza : @Carolin37371936 @NajeraAbby @EmisorasUnidas Ahhhh es campo pagado? Rencor nadie le guarda rencor a la porquería solo se le pide #RenunciaGiamattei #RenunciaDesconsuelo,Mario Chiu,MarioChiu2,2021-08-28T02:50:49.000Z,Sat Aug 28 02:50:49 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,3,,
1431449039912984576,RT @LeonelS63303941 : @Carolin37371936 #RenunciaGiamattei,Mario Chiu,MarioChiu2,2021-08-28T02:50:20.000Z,Sat Aug 28 02:50:20 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,1,,
1431448648202821633,#RenunciaGiamattei #RenunciaConsuelo https://t.co/lwVtyPMIJK,Robin Andrés,KRobM,2021-08-28T02:48:47.000Z,Sat Aug 28 02:48:47 +0000 2021,1,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,2,0,photo,https://pbs.twimg.com/media/E92G9YVWYAQ8wRk.jpg
1431447422367113219,"Condeno el twitt del @DrGiammattei emitido con sorna mientras la situación del COVID llega a:
- más de 11 muertos
- trabajadores de la salud llorando en los hombros
- muerte y dolor en la calle.

Sea serio y #RenunciaGiamattei",Claudia V. Samayoa,tucurclaux,2021-08-28T02:43:55.000Z,Sat Aug 28 02:43:55 +0000 2021,93,26,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,1,,
1431446578951249921,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Fanuel,patojocerote_,2021-08-28T02:40:34.000Z,Sat Aug 28 02:40:34 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431441896090574848,RT @JezziLolo : #Dondeestanlasvacunas #dondeestaeldinero #RenunciaGiamattei https://t.co/zzEuwMqXDt,Xibalba Mestizo,betomoreirap,2021-08-28T02:21:57.000Z,Sat Aug 28 02:21:57 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,https://twitter.com/JezziLolo/status/1431390258881568769 ,3,0,,
1431441652015636484,"RT @Esta_busqueda : ¿Ya se nos olvidó exigir la renuncia del mamarracho y la comosiama?
Nos siguen viendo la cara de pendejos. 
#RenunciaGiamattei
#RenunciaConsueloPorras https://t.co/oHYEL0ufm5",Miltocastella,Miltocastella,2021-08-28T02:20:59.000Z,Sat Aug 28 02:20:59 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/E90AIRwWQAIrl7x.jpg
1431441563125682176,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Miltocastella,Miltocastella,2021-08-28T02:20:38.000Z,Sat Aug 28 02:20:38 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431441388080615424,RT @Vitta1G : Giamatei es el Único culpable de las muertes por COVID #RenunciaGiamattei,Xibalba Mestizo,betomoreirap,2021-08-28T02:19:56.000Z,Sat Aug 28 02:19:56 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,0,,
1431441372704346122,RT @JAVIER1CHUPINA : @DrGiammattei #RenunciaGiamattei  Dónde está el dinero de la Vacunas Ladrón Corrupto,Xibalba Mestizo,betomoreirap,2021-08-28T02:19:52.000Z,Sat Aug 28 02:19:52 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,,
1431439812192526340,"@DrGiammattei @nayibbukele Yo que pensé que no leí las respuestas.   Por lo visto si lo hace.
#RenunciaGiammattei
#RenunciaGiamattei
#DondeEstanLasVacunas
#DondeEstaElDinero",PES,pesg05,2021-08-28T02:13:40.000Z,Sat Aug 28 02:13:40 +0000 2021,7,3,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,4,2,,
1431437136587264000,"RT @keilarodas_ : Utilizando las mismas palabras del peor presidente de la historia de Guatemala: ""No es el momento de debilitar las instituciones, no es el momento de bloquear el desarrollo del país"" 
Renuncie y deje de ser ese gran obstáculo para el desarrollo de Guatemala #RenunciaGiamattei",Eddy Quiñónez,MegafanNintendo,2021-08-28T02:03:02.000Z,Sat Aug 28 02:03:02 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,,
1431436481223081987,"RT @Esta_busqueda : ¿Ya se nos olvidó exigir la renuncia del mamarracho y la comosiama?
Nos siguen viendo la cara de pendejos. 
#RenunciaGiamattei
#RenunciaConsueloPorras https://t.co/oHYEL0ufm5",Eddy Quiñónez,MegafanNintendo,2021-08-28T02:00:26.000Z,Sat Aug 28 02:00:26 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/E90AIRwWQAIrl7x.jpg
1431435744879521797,RT @Vitta1G : Giamatei es el Único culpable de las muertes por COVID #RenunciaGiamattei,Un pueblo Unido,pueblounidopn,2021-08-28T01:57:31.000Z,Sat Aug 28 01:57:31 +0000 2021,0,0,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,1,0,,
1431435648590823424,RT @pueblounidopn : #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei,Un pueblo Unido,pueblounidopn,2021-08-28T01:57:08.000Z,Sat Aug 28 01:57:08 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,12,0,,
1431434513356316678,@nayibbukele #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #FueraGiammattei #Fueragiammattei #AlfombraMágica #AlfombraRusa #TramaRusa,Un pueblo Unido,pueblounidopn,2021-08-28T01:52:37.000Z,Sat Aug 28 01:52:37 +0000 2021,0,0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Reply,,11,1,,
1431434459145031680,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Eddy Quiñónez,MegafanNintendo,2021-08-28T01:52:24.000Z,Sat Aug 28 01:52:24 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431434231914418177,"@DrGiammattei @nayibbukele Que tipo de respuesta es esta @DrGiammattei ?? Esos ""chistes"" irónicos que hace su administrador de redes son MALISIMOS!! No creo que @nayibbukele responda está clase de comentarios. Mejor #RenunciaGiamattei  y #RenunciaDesconsuelo",JPMC,jpmc79,2021-08-28T01:51:30.000Z,Sat Aug 28 01:51:30 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,2,4,,
1431433150744436744,@DrGiammattei #RenunciaGiamattei  Dónde está el dinero de la Vacunas Ladrón Corrupto,JAVIER CHUPINA,JAVIER1CHUPINA,2021-08-28T01:47:12.000Z,Sat Aug 28 01:47:12 +0000 2021,3,1,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Reply,,1,1,,
1431430996361158658,#RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei #RenunciaGiamattei #RenunciaGiammattei #RenunciaGiammattei,Un pueblo Unido,pueblounidopn,2021-08-28T01:38:38.000Z,Sat Aug 28 01:38:38 +0000 2021,1,1,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,12,0,,
1431428055810064393,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Yo soy Pro mi vida Pro la vida de quienes ya viven y por eso exijo vacunas para todos"". 

 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 Merarid https://t.co/VacR4iF3oi",Fredy Lopez,FredyLopV,2021-08-28T01:26:57.000Z,Sat Aug 28 01:26:57 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E90uOuoXoAIRIWF.jpg
1431427915791618049,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Fredy Lopez,FredyLopV,2021-08-28T01:26:24.000Z,Sat Aug 28 01:26:24 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431426929945612294,Giamatei es el Único culpable de las muertes por COVID #RenunciaGiamattei,VITTA,Vitta1G,2021-08-28T01:22:29.000Z,Sat Aug 28 01:22:29 +0000 2021,3,2,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Tweet,,1,0,,
1431424720021463042,"RT @PrensaComunitar : #VacunasParaTodas | 📍""Si fueran Provida no habrían robado el dinero de las vacunas"". 
 
 👉Si realizas alguna acción hazla visible, compártela con nosotros con #DondeEstanLasVacunas y #RenunciaGiamattei

📸 MerariD https://t.co/eZeikPncXp",Marielos,marileosb,2021-08-28T01:13:42.000Z,Sat Aug 28 01:13:42 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E91NHC_WUAgMs2y.jpg
1431423256007958532,"RT @fvalenzuela87 : @DrGiammattei @nayibbukele #RenunciaGiamattei asqueroso criminal,en Guatemala lo único que prevalece es la corrupción e impunidad de los funcionarios. https://t.co/7Hmbf4yYPW",Anna K.,comunicaverte_,2021-08-28T01:07:53.000Z,Sat Aug 28 01:07:53 +0000 2021,0,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,photo,https://pbs.twimg.com/media/E91aWqAXoAAlWgZ.jpg
1431421966939037697,"Aquí está tu periódico de cuarta @nayibbukele ridículo. Es el único medio que se dedica a destapar casos de corrupción. Los verdaderos corruptos y vendidos son Alba Visión.

*

#RenunciaGiamattei
#RenunciaYaGiammattei Nayib Bukele

https://t.co/8wLpTM1GqG",El Patojo del Tuit,patojodeltuit,2021-08-28T01:02:46.000Z,Sat Aug 28 01:02:46 +0000 2021,2,1,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://elperiodico.com.gt/noticias/investigacion/2021/07/12/el-ejercito-constructor/ ,2,1,,
1431421944667295747,RT @aangry79 : @DrGiammattei @nayibbukele #RenunciaGiamattei https://t.co/bEOZlBfhun,Gerardo González,GerardoGSza,2021-08-28T01:02:40.000Z,Sat Aug 28 01:02:40 +0000 2021,0,0,und,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,2,photo,https://pbs.twimg.com/media/E91ZhfkWUAMqcdW.jpg
1431421715087822857,"Aquí está tu periódico de cuarta @nayibbukele ridículo. Es el único medio que se dedica a destapar casos de corrupción. Los verdaderos corruptos y vendidos son Alba Visión.

*

#RenunciaGiamattei
#RenunciaYaGiammattei Nayib Bukele

https://t.co/s1Fo22zRBQ",El Patojo del Tuit,patojodeltuit,2021-08-28T01:01:46.000Z,Sat Aug 28 01:01:46 +0000 2021,1,0,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,https://elperiodico.com.gt/noticias/investigacion/2021/08/02/los-chats-que-revelan-la-fuga-de-informacion-del-despacho-del-mp-2/ ,2,1,,
